session_id,target
1,4.951533226141606e-05
2,2.139463532299994e-05
3,0.0002618349131211329
4,1.905125784595737e-05
5,0.0015674577199852404
6,2.9688471058075373e-05
7,0.01059745801136968
8,0.0007238790629269569
9,7.966232026312285e-05
10,0.001559580688830903
11,0.0005126292524038759
12,5.4120145476196075e-05
13,4.143566542060626e-05
14,0.0283303580709015
15,0.00337680211855227
16,0.0006254243566731833
17,0.0029073020325535073
18,4.2485195789140547e-05
19,0.0012397922274883712
20,7.07491002518108e-05
21,0.019673090804256048
22,1.4311435570963816e-05
23,0.006921463300416124
24,0.0003687673533613521
25,0.01977768402328493
26,0.001405611198632849
27,9.805471743715597e-05
28,2.9917528153652762e-05
29,0.009905335685825146
30,0.0012348858418424603
31,0.060179053574075464
32,0.058187907732074926
33,0.0001296069267218686
34,0.000314907813609293
35,0.03180620425374922
36,0.000536277563087122
37,8.257606766682906e-06
38,2.2057885819667352e-05
39,0.0012348858418424603
40,1.9368393807193484e-05
41,0.009276605984088688
42,0.00012283785241498814
43,0.0015512263830142585
44,0.0001116091666030311
45,0.09866855929617116
46,0.0021402121077268264
47,0.0003870990009282243
48,2.1280971456582664e-05
49,0.002158057543832779
50,0.00015146521727859221
51,1.4455291059857063e-05
52,0.00020291949060012603
53,0.017497068412098794
54,0.00447173446217391
55,0.013305613502282472
56,0.0007837204162582738
57,1.0714439311621226e-05
58,2.5212194337089032e-05
59,3.662830165387227e-05
60,2.434487594163508e-06
61,0.00022767265426635686
62,0.0003487990305039238
63,6.900065015767838e-05
64,0.016009006691766955
65,0.00012782511499367393
66,3.5423933040592816e-05
67,0.00016715937861889137
68,0.006787191461329362
69,0.018151907710815235
70,4.281395377871108e-05
71,0.016176621270846344
72,0.005968387385139436
73,0.005895458548816224
74,0.0009004554913607802
75,0.0012461298834732096
76,0.004067534965435126
77,0.0060495584484242795
78,0.006780134971394524
79,0.00024188628430159832
80,1.1607581883489503e-05
81,5.9216367839530825e-05
82,2.5226304388774056e-05
83,2.8343196713997135e-05
84,0.141914780872277
85,0.0005253210389291518
86,8.540192526941213e-05
87,0.011124453270703442
88,0.002892945118066437
89,0.0007098759347705419
90,0.13325949577013427
91,2.0034456947366462e-05
92,1.611562358920109e-05
93,0.027343239638453733
94,4.671819998219204e-05
95,0.00045055809268731897
96,2.5062755557572746e-05
97,0.008534405922758724
98,3.4447563352486484e-05
99,2.2191650619673766e-05
100,0.0007573865133974636
101,0.00011406855459031353
102,0.0024385418891209013
103,0.00010232860124793494
104,0.0008037244131610883
105,0.012337745290296277
106,0.00010850659865174505
107,7.852776636687632e-05
108,0.0021964479874358013
109,5.373455532412786e-05
110,2.4374368270706784e-05
111,0.0017574058247045634
112,1.930324465068465e-05
113,0.0005199943863748649
114,8.432724179888513e-05
115,3.4495318240184247e-05
116,6.13638437721011e-06
117,0.0008096131725868226
118,0.005511888970967388
119,1.4156338855512124e-05
120,0.018060277220136912
121,2.3003074618069285e-05
122,2.9350221966620487e-05
123,2.8044092686042924e-05
124,0.0020702121334871294
125,0.0025918454929051457
126,3.039314912775641e-05
127,0.000208862728500737
128,0.00016207174446347393
129,0.010005871830474482
130,0.009266458893871796
131,0.0002124772765283516
132,0.0015335022809225703
133,0.0022205824218538726
134,0.0011855072142776622
135,9.599780382424531e-05
136,0.01579930139576964
137,8.299558198152751e-06
138,0.004617325390047063
139,4.5127372290550124e-05
140,7.162608995952501e-05
141,1.8711671916909523e-05
142,0.00016498768269532089
143,0.00013261682470608452
144,0.0018835645835203524
145,2.341045851873785e-05
146,0.0006171219638605483
147,8.067135423473595e-05
148,0.011334905059533565
149,0.005178603491887662
150,0.03435217368094733
151,1.8212515884429113e-05
152,0.05283064047308901
153,7.971361933381801e-05
154,0.0007694030596669112
155,0.0008947367277861985
156,2.7843986531523147e-05
157,8.050718663720633e-05
158,0.010839730851412575
159,0.0031533259971289118
160,2.9350221966620487e-05
161,0.011852251438698969
162,0.00017806502724507407
163,0.004940840241969168
164,0.0009989849992781796
165,0.0026476510865518954
166,0.00021344057255719528
167,0.011676072618405258
168,0.0051782803828955256
169,0.006442510227421606
170,0.0071073967774214096
171,0.003971869642534344
172,0.0007673471662100668
173,0.007037674212015861
174,0.0027006191036585635
175,0.17568769741056034
176,0.004462036993026873
177,0.04962846304336441
178,0.001623758086287417
179,0.0014113541699869855
180,0.017325409355537075
181,0.00013573337309327323
182,0.0007996094330952304
183,9.138926605516256e-05
184,0.0008576589677988373
185,0.0007835122101223363
186,0.0006977303516638888
187,0.00013004325236367584
188,3.234864095235186e-05
189,0.02210254076797602
190,0.005336835422979566
191,4.993324635271668e-05
192,9.956561417848789e-05
193,0.01243056629391615
194,0.0005227649905447147
195,5.283574910855205e-05
196,0.00023523230428160053
197,0.0035301059393269443
198,0.0016346315681706961
199,0.010882337367591685
200,4.322075226568649e-05
201,0.0013977339321525632
202,0.10637442633399924
203,3.7047123386396355e-05
204,0.00020129881062204622
205,0.009500726338232023
206,9.82747028907073e-06
207,0.0030868366612695247
208,0.0018196309309763104
209,1.7476294145037287e-05
210,0.0022410779289633205
211,0.0011812995641261347
212,0.0015908680222605288
213,2.1537125321131596e-05
214,0.0046269797263656
215,0.0007731605137745454
216,0.0031831727337443823
217,0.010867254034141507
218,0.006442510227421606
219,0.0001368951498267822
220,0.003275365224035853
221,0.0048139932508360446
222,7.335772697260243e-05
223,0.08695228287959109
224,0.0009289252047904818
225,0.026876934958176793
226,0.007225397239694601
227,0.025237053412985322
228,3.659455920211312e-05
229,4.34763278701604e-05
230,0.0014302526483497458
231,0.0012873177549867789
232,9.186527148382247e-05
233,5.383125482087896e-05
234,0.0041961559233623935
235,0.0029600053363938706
236,0.00025871513630002717
237,0.0031356085176859325
238,0.00660309674919939
239,0.0012348858418424603
240,0.0013939711690836335
241,0.0008575703133231036
242,1.3665401993784049e-05
243,7.953833064026101e-06
244,0.0002132033197664106
245,0.0001875733538845294
246,0.0011219342754323989
247,0.007472296481391706
248,0.0009311311008173011
249,9.589164708221281e-05
250,0.002325014515301178
251,0.016862555313749895
252,7.630046544429996e-05
253,2.831900660335273e-05
254,0.0005129180624687031
255,0.019676750729987057
256,2.8988053658969935e-05
257,7.715785005910463e-05
258,0.010462970862182687
259,0.006379047416423235
260,0.000308282243466765
261,0.0033271052300002132
262,0.0022973627124908053
263,0.002669111063441983
264,0.005178105590937081
265,0.00012013011309823128
266,4.490119127865587e-05
267,2.7579731739679332e-05
268,0.0009944407478566294
269,0.005251635964118573
270,0.002056899189990058
271,5.4865598421569124e-05
272,1.9602395450440704e-05
273,2.654242805163468e-05
274,0.007978553535839787
275,0.016587240502793962
276,0.0008272261069016685
277,0.006464229803074
278,0.006668407581548703
279,8.908394124984777e-05
280,0.0003498427425433585
281,0.0008368735638702528
282,0.00012927160229343393
283,0.004912030488045148
284,0.001371421482972412
285,8.348590272557522e-05
286,0.00011734113594269569
287,0.01697871919751434
288,0.00011445995097237727
289,0.0011771152887134057
290,3.2111464218469225e-05
291,0.0010139511748199956
292,0.0007243663813042893
293,0.0010838719736849945
294,0.0023126485590610037
295,0.0002187225208607047
296,8.922689906097832e-06
297,0.00026936330445429695
298,0.00041200204910078113
299,0.00013610016722802649
300,1.978572065388037e-05
301,3.218647560468975e-05
302,0.0005830490814740326
303,0.0013555658003972357
304,0.0065464167928116854
305,0.030297840640147337
306,0.0001156169673442662
307,0.0015294865572075566
308,0.00012289752595672794
309,0.0020334221166417054
310,5.674010955862e-05
311,0.00246533868250837
312,0.0025263300566408537
313,0.0008326649472368781
314,2.858301834458493e-05
315,0.009079227364463255
316,0.00785058152401281
317,0.013765257098142364
318,0.0001389969748047666
319,0.0004399506269813093
320,0.0005087122371269031
321,0.0007890875527207032
322,0.00024881085995758726
323,0.0001047716951265642
324,0.0008049288311924482
325,0.00579119330295815
326,0.0007593880088896004
327,0.0004852809299126901
328,0.0027206772454077366
329,2.9350221966620487e-05
330,9.812567106085116e-06
331,0.03343707746871773
332,0.0006334985191651772
333,0.3769429073583104
334,0.00011444758710660352
335,2.9426189023899234e-05
336,0.00048523743259720823
337,0.007166506770757169
338,0.010632691069935
339,0.00027115359898716325
340,0.004332248060134289
341,9.340747241651392e-05
342,0.009712258942850637
343,0.0033475088827395116
344,0.034023803855421766
345,0.002976029193090655
346,0.00030125729244693937
347,0.6525801470929046
348,2.544858350790193e-05
349,6.272137785706294e-05
350,0.026470457017839306
351,0.007227667716315252
352,0.0017149881088266976
353,0.018465453899267664
354,0.0026762181292582705
355,0.018805711436947134
356,0.00011192155324808812
357,0.0004141161145344836
358,0.0009004554913607802
359,0.0002960069469063409
360,0.004800219646132283
361,0.0017769796893146084
362,0.000791573987655206
363,0.00015117714375927736
364,0.0016478259392104016
365,1.5759110166036053e-05
366,1.1464837928916817e-05
367,1.3483237407109506e-05
368,0.0011123141210597708
369,0.008335989260109805
370,0.0002031546089733663
371,0.0015335022809225703
372,0.0001431517962661727
373,1.4882351662021171e-05
374,0.0018547335069002727
375,6.342401297207833e-05
376,0.0035817337592171632
377,0.002991988108536938
378,0.0038820348803046837
379,0.0002989512734475957
380,0.0001661912170796187
381,0.0012380782284562443
382,0.007390195833116407
383,0.00017181486326399962
384,8.222478899540524e-05
385,0.012121496577223629
386,0.00022935453083366113
387,0.003088782404407406
388,0.004378762215438642
389,5.254266752645121e-05
390,1.9420659042632347e-05
391,0.00039166316133391627
392,0.007793999770019919
393,4.880753727954378e-05
394,3.0708303682307875e-05
395,6.720953626599298e-05
396,0.0024846520630883513
397,0.0007102379292162707
398,0.0005825185388566978
399,7.544096303732783e-06
400,0.00454593632330842
401,0.00011173318905648588
402,0.0018057535465983302
403,0.002847376120766047
404,0.26886483443875364
405,0.0006915784281570131
406,0.006400825419142628
407,9.04586049081281e-05
408,5.371870250142561e-05
