session_id,target
1,0.00026676114751462125
2,2.8621566520121602e-05
3,0.0014468095007406268
4,2.7663724405690767e-05
5,0.0023362301362330226
6,0.00013193150814203264
7,0.007831845523712152
8,0.0029023733103743067
9,9.897146130777748e-05
10,0.002454249708731246
11,0.0022332039601736598
12,7.627213628734188e-05
13,0.00011370680009436673
14,0.011729604405003521
15,0.00539141930023031
16,0.0003004586135467934
17,0.0043063963128881794
18,4.827372987610636e-05
19,0.00995774080271417
20,3.464493963903803e-05
21,0.06155935242986626
22,1.2640976040288625e-05
23,0.0020383946420118207
24,0.0002734277041444484
25,0.04894080604098927
26,0.0010653868564117273
27,0.00016347739176386953
28,6.590913813130203e-05
29,0.026997024452347713
30,0.005059481721113862
31,0.016820541475498562
32,0.03391405193208094
33,0.00017413863419906122
34,0.00019961473856267584
35,0.015071104607061236
36,0.0014987404404593215
37,2.1918541131503304e-05
38,2.6505697108825127e-05
39,0.004933071148326769
40,4.8282857425435024e-05
41,0.006155345183620187
42,0.00024076794015475314
43,0.002489664718671309
44,0.0009112192426600536
45,0.04040665373927043
46,0.00288516307806463
47,0.0003841099195103797
48,0.000206688668952727
49,0.0024058394717435907
50,7.11358526315964e-05
51,4.218692739357539e-05
52,0.001809579445830841
53,0.05802412221204461
54,0.002449125204411146
55,0.004625386651828189
56,0.0006097249390578417
57,5.6866588824526146e-05
58,5.505950410233569e-05
59,8.280638248649824e-05
60,1.470701364195487e-05
61,9.338438144399405e-05
62,0.0007121472573423986
63,7.133119481540107e-05
64,0.0057850295380516125
65,7.327420006751373e-05
66,4.511906454852051e-05
67,0.00042298932555905424
68,0.002045510412860179
69,0.12482759371865855
70,0.000114695263987527
71,0.00363509538749271
72,0.0034772582047270916
73,0.0022740193995426095
74,0.0011674216938210894
75,0.002103596142014209
76,0.004090586054611827
77,0.0025693331093671157
78,0.004806343058061569
79,0.002195798647261203
80,3.932121756089439e-05
81,0.0001244435410644547
82,9.772040534567238e-05
83,4.903573087130804e-05
84,0.3406521456381554
85,0.002572802053555964
86,4.572511149062039e-05
87,0.007499581757346851
88,0.004580140786396598
89,0.002782173368701937
90,0.17378055503542925
91,8.901078754973004e-05
92,4.1374194950981676e-05
93,0.04715711097656076
94,0.00017801598683562391
95,0.0014306573515466396
96,3.228946488399662e-05
97,0.005882333908402461
