session_id,target
1,3.22032140486282e-05
2,1.1550327179967175e-05
3,0.00012719193572128216
4,6.000295014009789e-06
5,0.000870912836000002
6,1.767961530740534e-05
7,0.007989037582400845
8,0.0006428495792960437
9,4.79599362097164e-05
10,0.0012527426763197821
11,0.00026615807282966863
12,3.3234407051611256e-05
13,3.080452426100999e-05
14,0.036363583700476515
15,0.0019835181350148496
16,0.0005795830713943514
17,0.0012086265937312638
18,2.411673015250161e-05
19,0.0013497078855695865
20,3.6625878029804736e-05
21,0.02247137327138102
22,1.800008196261551e-06
23,0.003917705136689439
24,0.0001428751026110015
25,0.014255578519826556
26,0.0005324036527253287
27,5.024595578951083e-05
28,1.593328357525518e-05
29,0.009285609169286559
30,0.0007637047281331143
31,0.03668760941793259
32,0.04178014186541809
33,8.966086395791974e-05
34,5.2788728701401266e-05
35,0.040325785112357376
36,0.00012009356373091098
37,2.284029703698188e-06
38,9.952573745116498e-06
39,0.0007456525769736493
40,9.922082019914746e-06
41,0.005579461678793958
42,6.373651992721427e-05
43,0.0007376110685824484
44,3.729181970717479e-05
45,0.12613609409345372
46,0.0012573460674508718
47,0.0003315157037986384
48,1.2855029025700657e-05
49,0.001145363077395311
50,7.689334645137236e-05
51,6.706380398613582e-06
52,0.00010159483631687025
53,0.01841316046697528
54,0.002848862293416386
55,0.007529592445951535
56,0.00033171863689975125
57,5.359966333801924e-06
58,2.0206074119938664e-05
59,2.1201194641927138e-05
60,7.351432028995646e-07
61,0.00013210049005371095
62,0.0002639114019559971
63,3.8076741670644184e-05
64,0.009856844506758361
65,7.249574279064872e-05
66,1.8461957077824634e-05
67,0.00010990582732723356
68,0.004243577092698747
69,0.018900334364765493
70,2.5569625366811238e-05
71,0.009355676785192746
72,0.0036918532265872313
73,0.0031709262232549234
74,0.0004999588212154407
75,0.0006453177866527856
76,0.0027273202648086543
77,0.005435222213727309
78,0.006014456140110743
79,0.00011445273187566555
80,1.0639570714883077e-05
81,3.762170480259684e-05
82,1.2731465783458067e-05
83,1.2625623242788948e-05
84,0.19881152529051063
85,0.00027453095764982114
86,4.4291785768750705e-05
87,0.008671496488987327
88,0.0022002144502143097
89,0.0004846049828827111
90,0.14488313179078202
91,1.1799758648277402e-05
92,8.011364381321186e-06
93,0.02362230554251625
94,2.7212851961425784e-05
95,0.00024305143470121392
96,1.3159111514130763e-05
97,0.005242095972137601
98,1.819100671565251e-05
99,1.1863997612401286e-05
100,0.00044736066980091785
101,0.0001249564616555003
102,0.0013890404961168017
103,7.095447721180912e-05
104,0.0005792202420516383
105,0.0025506699041356736
106,5.866894855730461e-05
107,4.5659952973182135e-05
108,0.0010970558628861904
109,2.9555265678862303e-05
110,7.110426022588596e-06
111,0.0009861356181555842
112,7.862955094847276e-06
113,0.0004700200486749652
114,4.873638485688523e-05
115,1.6448174995392135e-05
116,1.206181492014607e-06
117,0.0006251756346823971
118,0.002943079857474253
119,9.048912040318724e-06
120,0.012916634957241095
121,1.2116845496212856e-05
122,1.5619771922421417e-05
123,1.938750505719379e-05
124,0.001367785638888349
125,0.002256658120731527
126,1.598843327516334e-05
127,0.00011565390951968595
128,0.00016378202025951578
129,0.00822906890930637
130,0.009606804094157519
131,0.0002952753675896048
132,0.0010094500894041064
133,0.0015094258142706438
134,0.0005926238874910482
135,4.625752013570091e-05
136,0.009427609329012009
137,7.276342665489299e-06
138,0.002771620281158188
139,2.322709396903206e-05
140,6.227620382913743e-05
141,9.300580586580725e-06
142,0.00015119912549366535
143,8.144267332448332e-05
144,0.0019062876205098189
145,1.0271054271231898e-05
146,0.0005432917235700789
147,5.673369652887243e-05
148,0.007927608013773778
149,0.0036410241797335146
150,0.02786017990311867
151,7.318044471020924e-06
152,0.04349642060430027
153,6.082683611882088e-05
154,0.0007189034569297619
155,0.0004998611772109399
156,1.4762457222062427e-05
157,4.4567921560733055e-05
158,0.006533092569087362
159,0.0018634213660337243
160,1.674267806398736e-05
161,0.008025246219269632
162,0.00012444775480409599
163,0.003609245765003622
164,0.0007830409170206178
165,0.000695238909300657
166,0.00012093947554922309
167,0.010948018090894712
168,0.0037078718954724104
169,0.006713035740389656
170,0.008071668351267065
171,0.005000286625914534
172,0.00036492139722142235
173,0.003605373162888261
174,0.001410382374581471
175,0.23661680569275115
176,0.0028540512601926025
177,0.03903294718169871
178,0.000702649855126965
179,0.0008821797654290037
180,0.012180627146967372
181,0.0001354387521780967
182,0.0007358031602818915
183,6.176983213993549e-05
184,0.00047378680908664915
185,0.00050128937419233
186,0.000429629776211789
187,7.747975952348552e-05
188,1.7832476787289315e-05
189,0.016978878801647748
190,0.0035505138018055277
191,4.999472945270514e-05
192,4.548291059290357e-05
193,0.008005784851558407
194,0.0004857566674747609
195,3.0119082241411503e-05
196,0.00010740005921265913
197,0.0022027201739031736
198,0.0017377052446802123
199,0.009082930727948697
200,2.3573423951319396e-05
201,0.0007535418672147676
202,0.12319303414953076
203,2.091111893717721e-05
204,0.0001282638564128594
205,0.009517916741102696
206,9.68004330749029e-07
207,0.0016998050443968297
208,0.0015600777635471888
209,8.265712536019726e-06
210,0.001963779966485712
211,0.0006845081296376573
212,0.000578224696284618
213,1.114840026965276e-05
214,0.0020690313143652966
215,0.0005653128644613171
216,0.002366611852602959
217,0.009867884642025364
218,0.006713035740389656
219,0.00016882019668973446
220,0.001872793569209089
221,0.002546886467968627
222,4.0116486167090635e-05
223,0.055338240003398424
224,0.0008425539332751102
225,0.032258266141055335
226,0.004959259733972236
227,0.017704139418180324
228,1.2833653505611515e-05
229,3.9914715026939775e-05
230,0.0014201760893850013
231,0.00032984695038532427
232,5.019950852194669e-05
233,2.9794834942219343e-05
234,0.002811448087689972
235,0.001723743257864379
236,0.00016412998219253957
237,0.0019845929377451926
238,0.00409725928019168
239,0.0007710472790330363
240,0.0008288878806823208
241,0.00048015269114750047
242,6.379491679338365e-06
243,9.729158959560207e-07
244,0.00014551054829799182
245,8.220668340108589e-05
246,0.0004536659332172253
247,0.005095880575646249
248,0.0005390253361326292
249,4.448515262775283e-05
250,0.0014121445235779195
251,0.01724971934798788
252,4.245963595018525e-05
253,1.8581189246130015e-05
254,0.0005301373668664116
255,0.015382637559284394
256,2.2705252506742793e-06
257,5.680200214892451e-05
258,0.009321712583401986
259,0.008170103132838018
260,0.0004016943650841899
261,0.001886385784007303
262,0.002072299089115472
263,0.0015180488677612668
264,0.0032311390743548283
265,8.236778975969629e-05
266,1.9499072546186578e-05
267,6.746052917819952e-06
268,0.0005540692236426653
269,0.004227571482866682
270,0.000524512096079696
271,4.8523088526640136e-05
272,1.1306988068398718e-05
273,6.310676488459074e-06
274,0.008443082942807448
275,0.012102761372523313
276,0.0005389518872474087
277,0.0066735267180446445
278,0.0048914978268623935
279,3.728804207037546e-05
280,0.00032467362197834333
281,0.00014387523450866177
282,7.442768535810018e-05
283,0.0030740571671798445
284,0.0007221440531068454
285,3.751083584451274e-05
286,2.5334650402764068e-05
